Date time;Volume [mV];Light_Level [Ohms];Temperature-DHT [Celsius];Pressure [Hectopascal];Temperature-BMP [Celsius];Relative_Humidity [%];Air_Quality [Ohms];Carbon_Monoxide [Ohms];Nitrogen_Dioxide [Ohms]
9/7/2017 11:28;8.580.645.161;1.709.829.374;3.445.500.069;1.017.923.943;32.335;2.965.500.021;3.649.056.604;3.514.465.621;2.797.339.942
9/7/2017 11:33;7.887.096.774;1.825.924.126;3.439.999.981;1.017.867.677;32.315;2.968.999.996;3.647.554.278;3.514.465.621;2.793.114.416
9/7/2017 11:38;8.580.645.161;1.757.390.321;3.427.499.981;1.017.873.706;32.325;2.986.499.949;3.640.042.647;3.511.027.684;2.790.297.398
9/7/2017 11:43;8.516.129.032;1.677.422.482;3.426.999.969;1.017.856.122;32.27;2.994.499.979;3.641.544.973;3.513.090.446;2.791.001.652
9/7/2017 11:48;8.274.193.548;1.918.479.681;3.433.500.004;1.017.812.416;32.22;2.985.999.947;3.641.044.197;3.513.778.033;2.793.114.416
9/7/2017 11:53;85;2.111.225.206;3.439.500.008;1.017.713.447;32.495;296.999.999;3.639.541.871;3.510.350.711;2.802.973.978
9/7/2017 11:58;8.241.935.484;2.071.512.803;34.5;1.017.641.105;32.57;2.942.499.971;3.641.544.973;3.525.477.677;2.804.392.998
9/7/2017 12:03;8.403.225.806;2.078.647.688;34.5;1.017.597.398;32.555;2.944.999.981;3.640.042.647;3.516.531.048;2.802.973.978
9/7/2017 12:08;8.225.806.452;1.956.993.999;34.5;1.017.542.639;32.465;2.949.499.998;364.404.885;3.520.653.906;2.802.973.978
9/7/2017 12:13;8.580.645.161;1.735.902.374;3.440.500.088;1.017.493.908;32.38;2.966.000.013;3.644.549.625;3.524.099.838;2.803.683.488
9/7/2017 12:18;8.532.258.065;159.610.627;3.439.500.141;101.742.458;32.45;2.973.500.023;3.638.042.969;3.508.287.934;2.795.931.433
9/7/2017 12:23;835.483.871;1.509.277.264;3.438.000.107;1.017.437.139;32.47;2.972.500.038;3.647.557.719;3.520.669.881;2.810.069.078
9/7/2017 12:28;8.403.225.806;1.504.725.673;3.440.000.153;1.017.472.808;32.465;2.971.500.053;3.644.549.625;3.511.027.684;2.803.683.488
9/7/2017 12:34;8.709.677.419;1.502.139.761;3.439.500.141;1.017.439.651;32.405;2.972.500.038;3.642.546.524;3.505.542.884;2.798.748.451
9/7/2017 12:39;1.585.483.871;1.494.382.022;3.440.000.153;1.017.474.315;32.32;2.970.000.076;36.495.591;3.546.368.598;2.813.669.836
9/7/2017 12:44;9.016.129.032;1.482.772.982;3.440.500.145;1.017.495.918;32.38;296.300.005;3.651.569.085;3.522.031.746;2.806.521.528
9/7/2017 12:49;8.887.096.774;1.468.609.865;3.447.500.038;1.017.456.732;32.44;2.958.500.032;3.651.569.085;3.522.031.746;2.803.683.488
9/7/2017 12:54;8.419.354.839;1.458.977.774;3.447.000.046;101.734.219;32.46;2.957.500.029;365.759.904;3.519.278.732;2.802.973.978
9/7/2017 12:59;8.403.225.806;1.445.515.832;3.449.000.015;1.017.341.688;32.475;295.250.001;3.656.091.552;3.522.724.663;2.806.521.528
9/7/2017 13:04;9.258.064.516;1.432.085.411;34.5;1.017.284.919;32.445;2.945.999.985;3.657.096.544;3.526.165.265;2.817.164.179
9/7/2017 13:09;1.024.193.548;1.419.324.247;3.450.499.992;1.017.281.905;32.49;2.940.999.966;3.659.610.755;3.533.073.149;2.819.308.653
9/7/2017 13:14;8.209.677.419;1.404.683.692;3.455.499.916;1.017.283.914;32.485;2.933.499.937;3.660.619.207;3.529.616.526;2.817.164.179
9/7/2017 13:19;8.387.096.774;1.402.142.256;3.451.999.969;1.017.183.941;32.445;2.936.499.949;3.660.619.207;3.528.236.022;2.820.023.478
9/7/2017 13:24;8.435.483.871;1.395.157.206;3.453.999.939;1.017.159.325;32.585;2.934.499.941;3.663.644.564;3.532.377.536;2.828.601.375
9/7/2017 13:29;7.983.870.968;1.387.547.039;3.452.999.954;1.017.117.627;32.545;2.931.499.929;3.664.653.016;3.532.377.536;282.788.655
9/7/2017 13:34;9.048.387.097;1.376.149.425;3.458.999.958;1.017.146.765;32.61;2.926.499.977;366.666.992;3.529.619.192;2.822.167.952
9/7/2017 13:39;8.161.290.323;1.357.844.125;3.466.499.996;1.017.135.713;32.56;2.918.500.071;366.919.105;3.534.450.974;2.827.171.726
9/7/2017 13:44;8.774.193.548;1.290.787.556;3.469.000.034;1.017.104.063;32.475;2.916.500.063;3.667.678.372;3.544.138.632;2.831.460.674
9/7/2017 13:49;8.822.580.645;1.283.921.231;3.469.000.015;1.017.098.537;32.515;2.915.000.057;3.668.686.824;3.555.940.077;2.837.222.269
9/7/2017 13:54;8.516.129.032;1.281.431.398;3.481.499.996;1.017.104.566;32.55;29;366.919.105;3.568.483.115;2.845.864.662
9/7/2017 13:59;8.564.516.129;1.272.109.608;3.487.000.084;1.017.119.134;32.535;2.890.499.964;3.671.720.874;3.582.455.442;2.859.651.724
9/7/2017 14:04;8.451.612.903;1.247.334.333;3.490.000.153;1.017.088.489;32.475;2.887.999.954;3.671.214.909;3.581.058.759;2.860.377.358
9/7/2017 14:09;8.322.580.645;1.188.905.208;3.488.500.118;1.017.037.749;32.485;2.884.499.941;366.919.105;3.571.966.684;2.860.377.358
9/7/2017 14:14;1.308.064.516;1.154.728.049;3.490.000.153;1.017.021.673;32.545;2.882.999.935;366.919.105;3.597.357.318;2.872.890.321
9/7/2017 14:19;1.046.774.194;1.129.250.198;3.496.000.061;1.016.996.554;32.61;2.898.499.994;3.677.286.486;3.583.874.027;2.875.742.252
9/7/2017 14:24;8.693.548.387;1.094.253.016;3.508.999.901;1.016.905.122;32.905;2.897.999.992;368.235.662;358.037.953;287.868.902
9/7/2017 14:29;8.596.774.194;106.006.567;3.512.999.916;1.016.857.898;33.05;2.879.999.924;3.694.559.287;3.600.740.957;2.903.112.586
9/7/2017 14:34;8.612.903.226;1.018.974.474;3.520.000.057;1.016.794.096;33.09;2.876.000.013;3.687.460.006;3.602.200.912;2.912.893.783
9/7/2017 14:39;8.677.419.355;9.764.100.177;3.522.000.046;1.016.781.034;33.09;2.902.000.008;3.641.551.821;3.554.573.117;2.845.897.274
9/7/2017 14:44;8.241.935.484;9.406.095.235;3.531.499.958;1.016.755.916;33.075;2.902.000.008;3.626.574.732;3.518.644.246;2.818.620.402
9/7/2017 14:49;8.403.225.806;8.974.785.418;353.550.005;1.016.763.954;33.17;2.905.000.019;3.616.634.301;349324.3;2.794.522.924
9/7/2017 14:54;8.677.419.355;8.558.516.849;3.547.500.038;1.016.689.099;33.19;2.901.500.006;3.611.677.646;3.468.721.824;2.774.213.832
9/7/2017 14:59;8.564.516.129;8.219.686.693;3.551.499.977;1.016.700.654;33.165;2.899.499.998;3.603.765.544;3.446.419.511;2.760.345.662
9/7/2017 15:04;8.564.516.129;7.877.363.191;3.555.499.916;1.016.683.573;33.06;29;3.602.777.585;3.409.548.087;2.738.363.279
9/7/2017 15:09;8.677.419.355;7.531.501.055;3.563.999.939;1.016.662.976;33.135;2.896.499.987;3.601.789.626;3.375.671.772;2.715.287.528
9/7/2017 15:14;8.435.483.871;7.193.475.078;3.575.999.985;1.016.615.752;33.33;288.699.995;359.538.131;3.359.864.336;2.699.162.219
9/7/2017 15:19;8.193.548.387;6.896.610.083;358.850.008;10.165.625;33.505;2.881.499.958;358.898.472;3.335.603.059;2.679.875.161
9/7/2017 15:24;8.209.677.419;6.645.873.561;3.597.500.038;1.016.566.519;33.525;2.893.500.023;3.578.199.079;3.319.961.255;2.664.702.381
9/7/2017 15:29;8.693.548.387;6.429.516.171;3.606.999.893;1.016.547.429;33.625;29;3.565.982.988;3.298.572.522;2.649.670.819
9/7/2017 15:34;7.870.967.742;6.208.535.886;3.615.499.973;1.016.517.789;33.71;2.898.999.996;355.722.107;327.667.478;2.632.823.503
9/7/2017 15:39;8.338.709.677;5.955.525.987;3.623.500.023;1.016.500.205;33.855;2.892.999.973;3.548.485.416;3.252.366.607;2.618.045.636
9/7/2017 15:44;8.483.870.968;5.687.338.991;3.640.500.088;1.016.548.936;33.975;2.884.999.943;354.267.691;3.230.759.806;2.601.485.193
9/7/2017 15:49;80;5.480.288.045;3.651.499.977;1.016.493.172;34.055;2.874.000.015;3.535.434.174;3.216.853.106;2.585.708.502
9/7/2017 15:54;1.474.193.548;5.257.808.302;3.661.999.893;101.649.066;34.205;2.867.500.067;3.528.688.455;322.326.185;2.583.229.223
9/7/2017 15:59;8.516.129.032;5.030.856.178;3.675.500.031;1.016.507.741;34.305;2.857.500.029;352.147.651;3.179.208.167;2.555.796.312
9/7/2017 16:04;8.419.354.839;483.172.125;3.681.999.969;1.016.465.039;34.48;2.856.000.023;3.516.207.071;3.169.859.804;2.547.166.955
9/7/2017 16:09;8.322.580.645;4.622.650.668;3.682.499.981;101.639.973;34.57;2.864.500.055;3.509.504.882;3.166.126.417;253.796.146
9/7/2017 16:14;8.209.677.419;4.451.731.254;3.696.000.061;1.016.309.804;34.8;2.875.999.985;3.502.341.137;3.154.337.131;2.521.525.062
9/7/2017 16:19;7.983.870.968;4.302.670.817;37.175;1.016.244.998;34.975;2.872.000.027;3.496.153.288;3.141.972.196;250.583.251
9/7/2017 16:24;7.983.870.968;3.995.229.037;3.720.000.038;1.016.221.386;35.18;2.872.000.046;3.494.725.323;3.145.678.283;2.501.033.241
9/7/2017 16:29;8.322.580.645;3.742.044.933;37.375;1.016.211.338;35.375;286.050.004;3.489.500.556;3.130.275.751;2.487.311.068
9/7/2017 16:34;8.661.290.323;3.511.144.307;376.199.995;1.016.148.039;35.6;2.835.499.973;3.480.969.218;3.117.384.349;2.474.283.985
9/7/2017 16:39;8.096.774.194;3.296.838.211;3.783.499.985;1.016.150.048;35.71;2.820.000.029;3.473.876.872;3.106.981.501;2.463.696.175
9/7/2017 16:44;8.032.258.065;3.151.067.754;3.810.999.966;1.016.180.693;35.965;2.819.499.989;346.916.435;3.093.576.151;2.454.917.417
9/7/2017 16:49;8.403.225.806;2.870.959.425;3.834.000.092;101.616.311;36.15;2.801.500.006;3.462.103.381;308.627.804;2.445.026.276
9/7/2017 16:54;7.870.967.742;2.710.874.435;3.854.999.924;1.016.167.129;36.285;2.783.499.937;3.455.527.732;3.067.523.068;2.437.509.321
9/7/2017 16:59;8.193.548.387;2.612.974.466;3.869.999.943;1.016.119.906;36.47;2.771.000.004;3.450.844.838;3.056.669.234;2.432.885.906
9/7/2017 17:04;7.548.387.097;2.515.291.365;3.891.499.996;1.016.031.487;36.63;2.766.499.996;3.445.695.364;305.066.303;2.427.145.294
9/7/2017 17:09;85;5.140.761.304;3.873.999.996;1.016.105.839;36.21;2.777.499.971;3.439.629.741;3.051.871.647;2.452.071.015
9/7/2017 17:14;7.806.451.613;4.359.791.164;3.834.500.103;1.016.092.777;36;2.818.000.021;3.436.363.636;3.065.103.585;2.459.021.797
9/7/2017 17:19;8.451.612.903;2.366.602.635;3.873.500.023;1.015.991.297;36.54;2.782.000.017;3.432.178.218;3.047.069.715;2.422.579.671
9/7/2017 17:24;8.193.548.387;5.957.532.897;3.881.500.015;1.015.950.102;36.455;2.783.000.002;3.427.062.706;3.052.483.577;2.444.573.273
9/7/2017 17:29;8.564.516.129;6.633.178.031;3.825.500.031;1.015.894.338;35.73;2.841.000.004;3.427.062.706;307.114.248;2.473.108.447
9/7/2017 17:34;1.480.645.161;5.098.528.058;3.804.999.924;1.015.813.455;35.72;2.870.000.038;3.427.527.753;3.093.090.544;2.470.813.082
9/7/2017 17:39;8.612.903.226;2.847.232.932;3.828.500.042;1.015.800.393;36.095;2.851.500.006;342.196.405;3.058.483.272;2.433.463.833
9/7/2017 17:44;8.177.419.355;593.403.512;3.827.000.027;1.015.806.422;35.915;2.856.499.996;3.419.646.479;3.062.098.329;2.455.515.028
9/7/2017 17:49;8.387.096.774;5.774.210.329;38;1.015.799.389;35.755;2.883.999.968;341.871.945;3.075.373.846;2.468.422.155
9/7/2017 17:54;8.435.483.871;3.125.041.918;3.819.999.943;101.573.207;36.205;2.877.499.981;3.415.482.474;3.062.091.784;2.435.775.541
9/7/2017 17:59;8.064.516.129;3.255.129.499;3.848.500.023;1.015.716.496;36.44;2.854.500.017;3.409.016.138;3.051.259.752;2.431.737.784
9/7/2017 18:04;8.096.774.194;3.385.817.756;3.860.999.889;1.015.645.661;36.485;2.845.499.983;3.402.106.019;3.048.265.313;2.430.589.661
9/7/2017 18:09;8.241.935.484;376.432.629;3.870.000.057;1.015.627.073;36.47;2.831.999.931;3.399.343.186;3.023.745.293;2.421.404.682
9/7/2017 18:14;8.096.774.194;4.562.709.011;3.852.999.954;1.015.612.504;36.25;2.857.500.029;3.397.966.298;3.007.109.515;2.417.413.043
9/7/2017 18:19;7.870.967.742;4.006.042.213;3.859.999.866;1.015.560.257;36.37;284.749.999;3.390.163.934;299.823.322;2.407.167.774
9/7/2017 18:24;8.193.548.387;5.902.397.836;3.865.499.973;1.015.494.948;36.275;2.840.499.964;3.387.419.173;2.985.842.384;2.405.468.439
9/7/2017 18:29;8.370.967.742;7.696.588.612;3.848.500.023;1.015.433.155;36.085;2.858.000.031;3.385.131.872;2.987.020.956;24100
9/7/2017 18:34;8.225.806.452;5.650.491.012;3.836.000.042;1.015.415.572;36.02;2.875.999.994;3.381.022.205;2.991.743.675;2.409.433.555
9/7/2017 18:39;8.306.451.613;8.951.605.797;3.848.000.031;101.537.488;35.95;2.858.000.031;3.371.895.425;2.971.153.361;2.408.300.664
9/7/2017 18:44;8.112.903.226;1.037.023.372;3.836.000.061;1.015.315.097;35.865;2.870.500.002;3.374.175.251;2.972.327.727;2.404.901.993
9/7/2017 18:49;8.403.225.806;1.225.808.908;3.821.000.061;1.015.208.593;35.77;2.892.499.971;3.379.646.834;2.987.609.187;24100
9/7/2017 18:54;8.467.741.935;1.250.537.936;3.803.499.966;1.015.202.062;35.645;2.921.500.006;3.380.102.799;299.941.178;2.410.570.234
9/7/2017 18:59;785.483.871;1.273.475.192;3.794.500.084;101.514.881;35.59;29.15;3.375.543.147;300.059.246;24100
9/7/2017 19:04;864.516.129;1.313.270.547;3.786.000.061;101.507.496;35.635;2.905.000.019;3.376.455.077;3.005.926.727;2.410.570.234
9/7/2017 19:09;1.269.354.839;1.384.393.165;3.787.000.084;1.015.026.732;35.635;2.903.000.011;3.375.087.182;302.980.333;2.423.739.352
9/7/2017 19:14;1.101.612.903;1.399.639.058;3.784.000.015;1.015.012.665;35.595;2.907.000.027;3.379.190.869;3.017.232.754;2.422.560.497
9/7/2017 19:19;8.419.354.839;1.488.113.969;3.779.999.924;1.015.014.675;35.56;2.910.000.038;3.378.734.904;3.017.797.242;2.421.404.682
9/7/2017 19:24;8.548.387.097;1.565.868.987;3.769.000.034;1.014.996.087;35.505;2.921.500.044;338.101.473;301779.51;2.421.404.682
9/7/2017 19:29;8.032.258.065;1.585.511.398;3.765.999.985;1.015.072.448;35.505;29.25;338.101.772;3.022.558.254;2.423.126.866
9/7/2017 19:34;80;1.619.069.641;3.770.000.076;1.015.027.737;35.465;2.921.000.061;3.375.087.182;3.038.672.268;2.430.589.661
9/7/2017 19:39;8.112.903.226;176.328.398;3.770.000.076;1.015.043.813;35.41;2.920.000.076;3.377.367.008;3.044.658.991;2.432.885.906
9/7/2017 19:44;8.096.774.194;2.097.737.171;3.766.499.996;1.015.039.794;35.43;2.922.000.046;3.377.822.973;3.060.284.267;2.440.976.883
9/7/2017 19:49;8.838.709.677;2.293.631.367;3.759.999.847;1.015.059.386;35.39;2.928.999.939;3.380.104.294;3.065.105.775;2.444.444.444
9/7/2017 19:54;7.967.741.935;2.429.478.402;3.753.999.939;1.015.025.225;35.355;2.935.499.945;3.382.387.111;3.069.330.584;2.449.680.931
9/7/2017 19:59;8.338.709.677;2.288.452.377;3.751.999.969;1.014.932.285;35.4;2.934.999.943;3.383.759.491;3.080.217.226;2.456.081.081
9/7/2017 20:04;7.919.354.839;2.106.671.706;37.5;1.014.865.469;35.305;293.949.996;3.387.419.173;3.080.217.226;2.456.081.081
9/7/2017 20:09;8.612.903.226;1.988.460.022;37.5;1.014.940.323;35.4;293.699.995;3.388.334.094;3.093.576.151;2.466.629.042
9/7/2017 20:14;8.225.806.452;1.892.875.878;3.748.500.023;1.015.006.134;35.345;2.936.499.949;3.389.249.014;3.093.573.937;246.779.661
9/7/2017 20:19;8.209.677.419;1.890.672.912;3.743.000.107;1.014.962.428;35.3;2.939.999.962;3.388.791.554;3.101.501.854;2.471.335.178
9/7/2017 20:24;8.806.451.613;1.817.062.422;3.740.500.145;1.014.936.806;35.285;2.943.499.975;3.390.163.934;3.118.604.009;2.479.591.837
9/7/2017 20:29;8.048.387.097;1.833.003.414;3.740.500.145;101.491.018;35.335;2.943.999.977;3.390.163.934;3.127.809.552;2.487.311.068
9/7/2017 20:34;8.677.419.355;1.638.403.519;3.737.000.084;1.014.892.597;35.265;2.943.499.975;3.394.294.597;3.138.281.923;2.496.250.409
9/7/2017 20:39;8.709.677.419;178.809.293;3.732.499.981;1.014.901.138;35.285;2.948.999.996;3.390.163.934;3.141.357.909;2.499.837.533
9/7/2017 20:44;835.483.871;2.129.959.104;3.731.499.958;1.014.881.042;35.25;2.951.500.006;339.108.186;3.138.275.147;2.503.424.658
9/7/2017 20:49;1.443.548.387;2.619.000.818;3.729.999.924;1.014.850.397;35.2;2.959.000.034;3.393.376.672;3.169.380.895;2.516.734.483
9/7/2017 20:54;8.725.806.452;2.532.274.069;3.723.000.031;1.014.778.557;35.05;2.963.500.042;339.842.526;3.155.577.031;2.514.861.955
9/7/2017 20:59;9.161.290.323;2.829.870.795;3.709.999.847;1.014.780.065;35.04;2.978.999.939;3.399.343.186;3.158.677.918;2.515.463.918
9/7/2017 21:04;8.112.903.226;3.473.862.292;3.709.499.855;1.014.773.534;34.995;2.979.499.941;339.842.526;3.161.157.717;2.516.676.146
9/7/2017 21:09;8.338.709.677;4.017.151.486;3.703.999.939;1.014.759.467;35.005;2.978.999.958;3.406.251.787;3.187.337.371;253.491.411
9/7/2017 21:14;8.290.322.581;4.614.808.075;3.698.000.031;1.014.722.794;34.965;2.974.999.943;3.408.554.149;3.192.961.548;2.544.094.219
9/7/2017 21:19;835.483.871;5.172.672.385;3.697.000.046;1.014.668.034;34.915;2.978.499.975;3.401.185.075;3.179.826.942;2.538.571.769
9/7/2017 21:24;8.596.774.194;5.723.749.419;3.691.000.137;1.014.680.594;34.935;2.956.500.006;3.407.631.687;3.187.325.845;2.540.406.935
9/7/2017 21:29;8.403.225.806;65.533.769;369.150.013;1.014.661.001;34.84;2.956.499.996;3.408.552.632;3.196.096.864;254.593.786
9/7/2017 21:34;8.709.677.419;7.701.308.007;3.687.000.084;1.014.634.375;34.785;2.958.000.031;34.099.386;3.203.625.785;2.553.320.993
9/7/2017 21:39;8.096.774.194;911.522.675;3.680.499.935;101.458.263;34.84;2.960.000.038;3.414.096.506;3.210.549.938;2.558.271.632
9/7/2017 21:44;9.435.483.871;1.111.292.388;3.679.999.924;1.014.633.873;34.825;2.960.000.038;3.417.792.422;3.208.654.344;256.445.993
9/7/2017 21:49;835.483.871;1.414.828.103;3.680.499.935;1.014.670.546;34.835;2.956.000.023;3.417.792.422;3.209.914.972;2.565.083.088
9/7/2017 21:54;8.177.419.355;1.844.959.006;3.677.499.962;1.014.655.475;34.73;2.960.000.038;341.871.945;3.214.959.825;2.568.198.874
9/7/2017 21:59;8.241.935.484;2.197.989.031;3.676.999.969;1.014.632.868;34.69;2.957.500.029;3.427.527.753;3.229.489.796;2.583.198.381
9/7/2017 22:04;8.564.516.129;2.640.024.398;3.676.999.969;1.014.744.898;34.805;2.951.000.004;3.430.783.078;3.232.653.061;2.589.473.684
9/7/2017 22:09;8.564.516.129;385.816.802;3.673.000.031;1.014.799.657;34.755;2.951.500.006;3.434.968.497;323.202.276;2.597.689.029
9/7/2017 22:14;8.338.709.677;5.058.294.788;3.670.000.076;101.484.035;34.715;2.954.000.015;3.439.163.155;3.245.367.363;2.604.658.339
9/7/2017 22:19;8.241.935.484;1.105.456.112;3.670.000.076;1.014.873.004;34.725;29.5;3.446.163.498;3.264.498.041;2.619.968.423
9/7/2017 22:24;8.629.032.258;2.035.620.618;3.667.500.019;1.014.864.966;34.7;2.955.000.019;3.454.121.775;327.667.478;2.627.659.574
9/7/2017 22:29;1.562.903.226;3.505.214.812;3.659.999.847;1.014.867.981;34.69;2.960.000.038;3.457.876.178;3.311.611.785;2.649.048.678
9/7/2017 22:34;8.435.483.871;6.271.542.742;3.659.999.847;1.014.892.095;34.655;2.963.500.052;3.457.406.489;3.283.740.723;2.639.923.904
9/7/2017 22:39;80;1091201.19;3.657.499.886;1.014.937.811;34.685;2.970.000.076;346.304.276;3.294.705.253;2.641.219.497
9/7/2017 22:44;85;1.808.260.714;3.656.499.901;1.014.905.157;34.65;2.971.500.053;3.461.633.692;3.295.984.669;2.640.569.395
9/7/2017 22:49;8.790.322.581;3059000;3.649.500.008;1.014.832.814;34.615;29.75;3.464.451.827;330.374.581;2.641.869.598
9/7/2017 22:54;8.661.290.323;4934500;36.5;101.475.595;34.67;2.976.499.977;3.471.049.358;3.315.417.918;2.653.571.429
9/7/2017 22:59;8.290.322.581;8685500;3.649.000.015;1.014.771.022;34.605;2.975.999.985;347.340.562;3.328.422.964;2.658.809.524
9/7/2017 23:04;8.790.322.581;10220000;3.642.500.114;1.014.736.358;34.535;2.979.999.924;3.471.991.863;3.316.711.831;2.653.571.429
9/7/2017 23:09;8.258.064.516;10220000;3.641.000.137;1.014.719.277;34.59;2.979.999.924;3.473.876.872;3.322.566.175;2.653.571.429
9/7/2017 23:14;8.290.322.581;10220000;3.638.500.118;1.014.691.144;34.56;2.985.499.945;347.340.562;3.318.010.622;2.652.921.327
9/7/2017 23:19;8.387.096.774;10220000;3.630.499.935;1.014.702.196;34.48;2.987.999.954;3.472.934.367;3.319.311.846;2.652.921.327
9/7/2017 23:24;835.483.871;10220000;3.629.999.924;1.014.674.063;34.385;2.991.999.969;3.473.876.872;3.325.171.095;2.653.571.429
9/7/2017 23:29;8.467.741.935;10220000;3.623.000.031;1.014.690.641;34.37;2.992.999.973;3.473.876.872;3.329.726.647;2.656.190.476
9/7/2017 23:34;8.403.225.806;10220000;3.621.500.053;1.014.592.175;34.37;2.996.999.989;3.477.186.633;3.330.378.489;2.660.119.048
9/7/2017 23:39;8.661.290.323;10220000;3.621.000.061;1.014.637.892;34.35;2.990.499.964;347.671.381;3.333.642.615;2.666.666.667
9/7/2017 23:44;8.387.096.774;10220000;3.620.000.076;1.014.615.787;34.39;2.989.999.962;3.481.914.864;3.344.099.137;2.666.666.667
9/7/2017 23:49;8.629.032.258;10220000;3.620.500.031;10.145.128;34.49;2.993.499.975;3.483.807.735;3.350.656.991;2.673.261.391
9/7/2017 23:54;8.016.129.032;10220000;3.626.499.977;1.014.496.724;34.405;2.987.499.952;348.523.094;3.357.876.569;2.679.856.115
9/7/2017 23:59;8.919.354.839;10220000;3.626.999.969;1.014.410.315;34.485;2.980.999.928;3.489.974.958;3.370.395.169;2.689.160.204
10/7/2017 0:04;125;10220000;3.625.499.992;1.014.434.931;34.505;2.978.999.939;3.492.821.369;3.396.341.094;2.700.524.643
10/7/2017 0:09;114.516.129;10220000;3.628.499.947;1.014.437.945;34.535;2.976.999.969;3.496.153.288;3.377.033.175;2.695.821.849
10/7/2017 0:14;8.661.290.323;10220000;3.629.999.924;1.014.451.007;34.595;2.973.500.023;3.502.341.137;3.373.683.976;2.693.140.794
10/7/2017 0:19;814.516.129;10220000;3.630.499.935;1.014.520.838;34.715;2.968.500.071;3.505.684.218;3.376.990.298;2.693.140.794
10/7/2017 0:24;9.064.516.129;10220000;3.636.500.072;1.014.496.221;34.705;2.960.000.038;3.510.460.048;3.387.578.562;269.648.603
10/7/2017 0:29;835.483.871;10220000;3.629.999.924;1.014.497.226;34.69;2.961.000.042;3.511.892.797;3.388.899.575;2.698.493.172
10/7/2017 0:34;8.532.258.065;10220000;3.626.999.969;1.014.487.681;34.625;2.963.500.042;3.511.892.797;3.393.549.541;2.699.831.267
10/7/2017 0:39;8.112.903.226;10220000;3.620.000.076;1.014.427.396;34.545;29.75;3.514.288.726;3.396.870.946;2.697.824.125
10/7/2017 0:44;8.629.032.258;10220000;3.620.000.076;1.014.374.646;34.525;2.976.999.969;3.517.163.839;3.394.213.822;269.648.603
10/7/2017 0:49;8.048.387.097;10220000;3.607.999.897;1.014.308.332;34.35;2.986.499.958;3.518.122.211;3.389.563.856;2.693.140.794
10/7/2017 0:54;8.935.483.871;10220000;3.605.499.916;1.014.231.468;34.355;2.988.499.956;3.520.518.139;339.222.351;2.693.809.841
10/7/2017 0:59;8.806.451.613;10220000;3.600.499.992;1.014.191.278;34.37;2.988.499.956;3.520.038.953;339820.71;2.695.147.936
10/7/2017 1:04;8.129.032.258;10220000;3.600.499.992;1.014.196.804;34.325;2.989.999.962;352.147.651;3.402.192.785;2.697.824.125
10/7/2017 1:09;8.451.612.903;10220000;3.599.000.015;1.014.202.833;34.24;2.987.999.973;352.147.651;3.405.521.782;2.693.809.841
10/7/2017 1:14;8.370.967.742;10220000;3.590.000.153;1.014.154.102;34.265;2.969.000.072;352.147.651;3.406.855.405;2.693.140.794
10/7/2017 1:19;8.241.935.484;10220000;3.586.500.072;1.014.025.996;34.18;2.973.500.023;3.523.880.492;3.404.857.501;2.693.140.794
10/7/2017 1:24;8.548.387.097;10220000;3.584.500.027;1.013.942.601;34.22;2.971.000.061;3.526.284.474;3.414.192.876;2.693.140.794
10/7/2017 1:29;8.741.935.484;10220000;3.579.499.931;1.013.970.734;34.185;2.977.999.954;3.524.842.084;3.412.859.253;2.693.140.794
10/7/2017 1:34;8.629.032.258;10220000;3.575.499.992;1.013.932.554;34.185;2.979.999.924;3.531.092.437;3.426.908.121;2.694.478.889
10/7/2017 1:39;8.483.870.968;10220000;3.576.499.977;1.013.851.671;34.185;2.976.999.969;3.531.092.437;3.430.262.583;2.703.176.503
10/7/2017 1:44;1.441.935.484;10220000;3.579.999.924;1.013.839.614;34.15;2.969.000.072;3.532.057.267;3.462.740.132;2.715.981.117
10/7/2017 1:49;8.483.870.968;10220000;3.576.499.977;1.013.796.912;34.1;2.974.000.015;3.533.504.513;3.440.341.342;2.706.521.739
10/7/2017 1:54;8.677.419.355;10220000;35.75;1.013.697.441;34.165;2.972.000.046;3.538.328.665;3.441.015.833;2.706.521.739
10/7/2017 1:59;8.467.741.935;10220000;3.578.999.939;1.013.636.653;34.125;2.965.500.059;3.540.258.326;3.448.430.081;2.706.521.739
10/7/2017 2:04;8.483.870.968;10220000;3.579.499.931;1.013.585.913;34.195;2.961.500.044;3.540.740.741;3.454.497.923;2.711.913.043
10/7/2017 2:09;8.048.387.097;10220000;3.579.499.931;1.013.535.173;34.195;2.955.000.019;3.537.363.834;345.179.996;271.123.913
10/7/2017 2:14;8.338.709.677;10220000;3.576.999.969;1.013.476.395;34.17;2.958.000.031;3.538.328.665;3.456.526.574;2.719.326.087
10/7/2017 2:19;885.483.871;10220000;3.578.499.947;1.013.467.352;34.195;29.5;3.541.224.783;3.466.685.376;2.720.678.832
10/7/2017 2:24;8.338.709.677;10220000;3.579.999.924;1.013.396.517;34.21;2.946.999.989;3.545.581.163;347.687.022;2.728.145.985
10/7/2017 2:29;8.258.064.516;10220000;3.581.499.958;1.013.334.222;34.18;2.939.999.962;3.548.485.416;3.487.766.118;2.733.576.642
10/7/2017 2:34;8.096.774.194;10220000;3.579.999.924;1.013.296.041;34.185;2.939.999.962;3.550.421.585;3.489.130.725;2.733.576.642
